CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,Long,Lat,Source,num_brick_field,num_industry,hydro_dist_brick,hydro_dist_ind,LULC_2017,LULC_2018,LULC_2019,LULC_2020,LULC_2021,LULC_2022,CVA_Magnitude,CVA_Direction
64.77335674273768,28.736759492175544,62.20371582141164,17.39211209864795,1.9308496318695316,42.902619390786626,31.48821627095933,50.419825664606726,30.591018813017307,18.19047903957434,28241.597500252043,125.98063926579965,90.1584009341048,23.71395595498931,River_Interpolated,1,1,3527.592132035675,10354.014921758611,1,1,1,1,1,1,0.0,0.0
65.06581470019088,28.716055078832362,61.96578761648816,17.328316117595147,1.9388478302390981,42.880311846241526,31.47916330555209,50.05516128790873,30.828539286541165,18.231942038922345,28358.427140376727,125.92761681237,90.1505073011573,23.710385025798775,River_Interpolated,1,1,4383.66998073532,11248.756875761872,1,1,1,1,1,1,0.0,0.0
65.61364373948763,28.646939322600282,61.11253991902924,17.08391350949156,1.97036967704122,42.43949878360515,31.413307811183635,49.02042414356609,31.46695592153258,18.604098041810452,28319.791694991403,125.03316781797461,90.13913671084008,23.719406320595912,River_Interpolated,1,1,4712.5,11914.198462338958,1,1,1,1,1,1,0.0,0.0
66.40335330095053,28.542665106606698,59.80022508711317,16.706661286300204,2.019099499288078,41.72356668408312,31.308569656849972,47.45911385889405,32.42458051928723,19.199540200248673,28212.35742155379,123.58373731355569,90.13199485245902,23.741395726663935,River_Interpolated,1,1,2659.4759822190535,11778.164383722959,1,1,1,1,1,1,0.0,0.0
61.816047893452506,28.709333520616525,63.03907446197643,17.53226037005919,1.9178324248791787,41.58059893145255,31.385474305412437,52.644775387352034,29.07687500757385,18.94823653743065,26045.747883983535,123.40648699478052,90.20783011184746,23.75680710527571,River_Interpolated,1,1,800.9759671800398,3989.5566796324624,1,1,1,1,1,1,0.0,0.0
83.10927163499593,21.655173695746285,44.29220905473901,11.210619955192882,2.7240596638811447,38.89199225145982,30.459074663655006,20.991920079836788,51.977448208994936,25.772926050396386,31697.101096718434,115.75890039232034,90.22333531759834,23.841492778188908,River_Interpolated,1,1,2315.0661437634994,2400.292950870789,1,5,5,1,1,1,0.0,0.0
67.13308830178792,33.15279942859721,51.52140837667696,14.514767299609538,2.303753493213409,41.5222672573019,30.661125983743986,40.1970699337497,32.566820895812526,24.5323811032574,27097.554747340066,121.18060940576063,90.25995734757382,23.81913406515124,River_Interpolated,1,1,1128.3976471085005,519.9158585771355,1,1,1,1,1,1,0.0,0.0
63.57416955741295,33.76418235960144,53.70601859241147,15.30273340419283,2.2714562237403353,42.48950880744003,30.88400861519804,39.075848872746874,35.00736150008785,24.057636048489176,28347.608430574095,122.8711879979954,90.27161857290812,23.813062518076354,River_Interpolated,2,1,614.5374276640928,1701.5617825985632,1,1,1,1,1,1,0.0,0.0
59.006349322994794,34.14293845156507,56.76491442684294,15.705922742961464,2.304160527439577,48.300185426705525,31.112731448065656,37.15603674759082,37.053783113625954,24.715199733105877,30181.247087245796,131.98627306603464,90.28019583782344,23.80834020368478,River_Interpolated,1,1,1468.0450435868786,2692.582403567252,1,1,1,1,1,1,0.0,0.0
35.415107126562944,39.13479215528102,70.9792845141092,15.796394449226415,2.6304118708555846,90.77460926272447,31.912414447693678,31.190101313906084,36.01506892274384,32.75560486204134,37688.10957644436,197.92918134145128,90.29272442702558,23.806894597238376,River_Interpolated,1,1,1338.4342531480581,3957.370496933538,1,1,1,1,1,1,0.0,0.0
24.586121762490432,41.34372369090215,76.66532758179827,16.081684527581128,2.8117467229255713,107.7917275904943,32.36646908523597,23.554790509053316,41.38978125489351,35.95385786991895,43003.317057778535,224.21270992950977,90.30583125880628,23.800823050163494,River_Interpolated,4,1,344.82785560334304,3440.294318804715,1,1,1,1,1,1,0.0,0.0
16.92685371515742,43.33463578429867,79.60628422997647,15.513651138304184,2.949507504165449,121.00317497665188,32.81605482102462,17.041950972175954,44.98274350617788,38.81351193635746,46928.09591718747,244.00498731872293,90.31392665490613,23.804388879397948,River_Interpolated,5,1,260.10815058356013,3112.600399987123,1,1,1,1,1,1,0.0,0.0
14.035658639309009,44.79395239919089,80.52282482411803,16.786691864596474,2.907164006243443,117.8594681860224,32.969689466871614,14.366210411934592,49.673094747028415,37.68022116993551,48562.69208972537,239.4685765718932,90.32182930347979,23.798799201138532,River_Interpolated,6,1,316.22776601683796,2152.3243250030882,1,1,1,1,1,1,0.0,0.0
19.89238799770024,43.18269318189874,78.24818774617628,17.23688368626557,2.78294586008259,106.99733043064299,32.67281421441084,19.429740455806343,47.15324076619784,35.23001361681659,45508.09776289735,223.0958804172567,90.31556500887872,23.78183741883409,River_Interpolated,6,1,411.17210508496316,1775.1760476076734,1,1,1,1,1,1,0.0,0.0
14.396024801370793,41.37124567574196,83.48380424662334,13.047907977635962,3.2596758293267074,145.71398884605162,32.636837378069906,17.714092979397606,37.39741473394048,44.80322103206817,47566.99775165629,281.97562998752517,90.32510601142496,23.819037691388147,River_Interpolated,1,1,1686.8980407837337,3080.9140283363963,4,5,5,4,5,4,0.0,0.0
19.41141319887774,32.585080888048005,71.93676317479508,10.965720796045883,3.2841505459251557,95.15331250387878,35.59722581338625,16.91069625900383,47.46552730595091,35.04392144743974,39535.614806234466,197.9697149452407,90.43030154438615,23.92429094583208,River_Interpolated,1,1,9243.004111218388,2639.3950537954715,5,5,5,1,5,1,4.0,-4.0
22.50472539611882,26.29854479248191,63.93295408483527,10.329663222516153,3.5803698856314745,60.42370710635764,36.64173584634009,25.17909319726221,47.45477981062196,27.4505085320319,33183.193622612744,141.0061666495006,90.46609062280369,23.90895276936742,River_Interpolated,1,1,9850.8882848198,3108.9085705436883,1,1,1,1,1,1,0.0,0.0
13.89156621162762,39.19802839938341,75.12262632921056,11.661355477532597,2.414178800944895,106.31912380474864,34.94139609929151,15.85235775884864,47.67268466339293,35.84388400041716,44527.73815419254,214.9518329438347,90.39025186139511,23.93281215497911,River_Interpolated,1,1,5747.023686222287,3375.0,1,1,1,1,1,1,0.0,0.0
12.730509712070214,39.20663455054272,77.73912501265802,12.275881953578988,2.7082815981994193,118.57148931089856,34.06867545937446,16.234278368177932,43.671886446309735,39.87445597819137,45003.11357695954,235.41157860811077,90.3964060953165,23.832738959909396,River_Interpolated,1,1,7106.335201775947,6048.889360866175,1,1,1,1,1,1,0.0,0.0
34.817111482799824,39.746938446687274,82.76692142727833,9.706332095054906,6.052641638757173,83.46575492673563,36.84111879601335,34.22626269046627,28.132026138341857,38.81028395541542,35971.34073289916,194.79456748431332,90.46463781922766,23.72544122936674,River_Interpolated,1,1,8894.91603389262,855.1315688243536,1,5,5,1,5,5,4.0,4.0
56.136880625072955,49.58405159868174,107.33401214445185,11.73744633661908,8.56717950881629,121.68659170367634,35.9348253732281,18.036150473358873,29.305684142194323,52.026821696016036,37043.5815211688,277.21179924433096,90.4924656595679,23.672728877953016,River_Interpolated,1,1,5292.093158666049,2684.475041791225,2,11,11,11,5,1,1.0,-1.0
21.777933715223362,44.97290234919621,91.26685234547078,14.756423682877148,3.3766595626044973,130.93967285154508,33.67586163496498,20.245065410518727,44.452622101724955,36.30561024582128,48137.28034872515,265.8441446016065,90.37887990740991,23.785110540865524,River_Interpolated,1,1,4960.0907249767115,3757.0142733292882,1,1,1,1,1,1,0.0,0.0
76.91939337639903,45.28786581881563,128.01380851820372,11.735014084462913,6.528039365987495,133.00614259964988,34.73300639676442,13.497160920600786,37.716279642608285,48.37304941078818,43764.53908037915,303.02204586695024,90.4342680127025,23.641422557570248,River_Interpolated,1,1,1052.7493766324442,2515.079521605629,1,1,1,1,1,1,0.0,0.0
55.95577796497902,36.34378681720833,87.8854674338871,17.85177209325505,2.5960950498135102,81.55037605408387,33.38795520015829,51.16570939429049,30.23363701247217,17.6594824996419,36806.916088742,195.8006510628995,90.30275470955605,23.73587666949433,River_Interpolated,1,1,2700.0289350301414,1264.7257607876895,1,5,5,5,5,5,4.0,4.0
27.666092491406335,36.864746762527865,70.20429050136305,10.876155906687563,2.46547665054276,98.92794577654045,34.59141210172467,15.802828732684482,49.690512223450206,33.59139209094122,43450.515140568445,204.91814532843998,90.3333920914691,23.90926552084506,River_Interpolated,2,1,573.6396952791882,907.0039966835868,1,1,1,1,1,1,0.0,0.0
80.81660477270326,22.1091597730774,45.02942492181131,9.842612474146353,2.6988781316002517,48.4717702225163,31.570599331145388,18.68493371242066,50.91930820278698,29.483629822995976,32009.91576974368,129.63250122750713,90.26703339527315,23.887056763650445,River_Interpolated,1,1,5583.149872607755,3659.4483873939253,1,1,1,1,1,1,0.0,0.0
24.344258865464557,37.8553345999259,73.94597767240754,11.84324157124388,2.75064390354753,111.41784702594747,33.7306975933412,15.12130560877833,47.95870791688867,36.37048613462036,45324.304639175105,225.89786287914364,90.31225363582604,23.86832648649836,River_Interpolated,1,1,3463.853526060246,565.9615711335886,1,1,1,1,1,1,0.0,0.0
81.5437058178399,22.938253775308556,44.7726274879943,9.678260364299263,2.6209158226751397,49.80795750819679,31.95480911257165,21.86468905595947,46.35427562807801,30.944171365710876,30044.12567558626,131.78573919370652,90.15732748623948,23.952612733682738,River_Interpolated,1,1,626.9968101992226,3705.2749560592665,5,5,5,5,1,1,4.0,-4.0
85.96951987076582,19.637278108036643,43.007066309532284,10.414630417942577,2.8103020959043494,40.08686024362885,30.522371948254953,17.333239278175437,54.98199700928562,26.699146241440086,32480.765946237938,117.31061571710148,90.21766573620799,23.85949649869809,River_Interpolated,1,1,848.7122598383978,4117.9864618524425,1,1,1,1,1,1,0.0,0.0
82.45280617760768,22.584052564158196,45.40546813232924,11.212522991395804,2.5929795679998553,41.83503662596098,31.079432188311706,25.952944999595925,45.802886905911336,27.456366067314434,29226.735993751226,120.48429408142997,90.17752942802495,23.862172252576958,River_Interpolated,1,1,3000.3385225670786,5681.356572157745,1,5,1,1,5,5,4.0,4.0
72.14450428656149,27.49300571057333,51.80337369922719,14.108889308926976,2.293581581128117,39.15207094807201,30.96321319371424,38.55690148697487,36.89546872221724,23.83177256779581,26932.681916175385,117.51576207106203,90.1767267018613,23.799024461035643,River_Interpolated,1,1,3915.8531956650263,6095.925893578432,1,2,5,1,2,1,0.0,0.0
73.61229965210067,26.10071148062531,51.54062370066118,13.68501808594931,2.3273969191197184,40.40492940458087,31.085882907183034,37.03856847524789,38.157541521305,24.46907755427131,27170.980588837385,119.33276435582621,90.12053587040504,23.788321445520168,River_Interpolated,2,1,350.2231431530475,11820.599075343009,5,5,5,1,1,7,2.0,2.0
66.14336289745685,28.750255486601915,59.22455718712352,16.570997828313015,2.0354128012718373,40.993237813666646,31.23427887500198,47.3260579828995,32.29370981323976,19.644230662579023,27657.22970457562,122.19075926995964,90.16013702781231,23.761563906731475,River_Interpolated,1,1,1555.7353566722072,8440.175501729807,5,5,5,5,5,5,0.0,0.0
84.43307327865195,21.81364962777852,43.64496187366035,9.16631857337694,2.6376544342651522,50.36970628510446,32.110031408610354,21.514236128666656,45.83046265731438,32.07385732055271,29325.585925058524,132.62286373391888,90.19532319131945,23.954485761397947,River_Interpolated,4,1,170.01838135919306,3456.3573672292628,5,5,5,7,7,5,0.0,0.0
69.7397506968713,24.762642093298695,51.42301789428485,9.24639038340115,2.727568120451944,69.09239018002073,32.584843190197454,18.23145245505441,47.18983356766877,34.09641440161537,33930.54174773581,161.07451605893962,90.27586338307341,23.953415459846397,River_Interpolated,1,1,3652.07560847253,1995.3069939234915,7,7,7,7,7,7,0.0,0.0
21.253715856721033,30.931796859801185,71.30928758145662,11.12078002109065,3.6047970168745125,91.99088870579234,35.736349201639804,16.969046953009176,48.046023704777774,34.602676821607716,38335.799339975696,193.70096437302394,90.44697784362712,23.953147884458513,River_Interpolated,1,1,11949.45736215666,6117.967902007986,1,5,5,5,5,5,4.0,4.0
26.525741379561733,24.541095549194317,64.5637510403138,10.976104329630658,4.3095880566581055,60.934548801214746,36.73909597358384,24.848600707558283,48.981648375030666,26.710285365603546,32415.347091719956,144.52769879141405,90.50316867508337,23.934150031918538,River_Interpolated,1,1,7041.040406076364,6207.014680987954,5,5,5,5,5,5,0.0,0.0
28.071492259602,24.131757968873845,64.97825297931996,11.243793597324585,4.597990201569874,61.657667341196785,36.746093427457,25.35647686902274,49.32646328387837,26.075137612428872,32356.05433026787,146.84685534224462,90.57113282360666,23.9820460263503,River_Interpolated,1,1,6539.423713141701,5538.642658630361,5,5,5,5,5,5,0.0,0.0
27.50052326249101,24.351557431879154,64.90167060776282,11.161511991793562,4.488823982424778,61.66842933679589,36.7413844893422,24.98970825231983,49.30368436076534,26.376028956866133,32447.182899389445,146.46663363471396,90.5305951523418,23.960639995319344,River_Interpolated,1,1,7313.739211237983,5564.423824620119,4,4,5,5,5,4,0.0,0.0
25.237276415562732,25.685343439371312,64.85232876790491,10.852552394274788,4.076666068995509,62.42931408968858,36.66194541521851,25.11335021049834,48.561596584502546,26.742882411554277,33206.46132019244,146.3213306514747,90.5000915581227,23.964386050749763,River_Interpolated,1,1,9433.094998461533,8029.80774987795,4,4,4,5,4,4,0.0,0.0
34.93820040045002,21.491670151221545,66.19588251696645,12.236467945772675,6.029127064539083,61.38812405420563,37.1529374351629,22.421131780902694,50.920653154110234,28.11189445173476,30195.674059550092,151.54491741845507,90.52069486299,23.881437680504817,River_Interpolated,1,1,4142.557332131928,5080.369696193378,5,5,5,5,5,5,0.0,0.0
32.84097572737478,20.97020126452912,64.83588243743608,11.794800099080868,5.564081448623638,58.3290725086205,37.14481816402184,21.71460987000017,50.97430513882234,28.427668362868875,29692.887250708736,144.4568290657894,90.51427305368071,23.839963495382342,River_Interpolated,1,1,3623.9222535810563,3095.081784056764,5,1,5,1,1,5,0.0,0.0
14.27437108859745,23.34979201181863,56.73937643952097,7.873935950500946,2.220418403642251,38.2696490005208,37.052890635332496,25.80095644945405,41.49844561868304,31.705505278518466,27905.221269190544,97.18165360985859,90.50249973661369,23.803305667241833,River_Interpolated,1,1,6762.811915172564,2690.3763677225534,5,5,11,2,11,1,4.0,-4.0
14.024945568769352,26.163294015156993,57.679198260544204,7.714732282962601,2.4257627729514897,39.69526681396067,36.70504129559511,38.98023942010512,34.890947728369696,25.923182467789335,29749.620788842618,100.65471205791027,90.4960779273044,23.786715993192846,River_Interpolated,1,1,6047.985201701472,2623.094546523247,5,5,5,5,5,5,0.0,0.0
16.814706073495064,29.90425018836746,63.39652949509097,7.649057449214612,2.7045255540530757,47.63205600921136,36.58927335993301,45.83277857816945,30.047341376044393,24.186654831297375,31506.739196189017,117.20360917857835,90.44858329595445,23.779759033107783,River_Interpolated,1,1,10188.726919983674,2088.8468708835503,1,1,5,1,1,1,0.0,0.0
55.93240824998461,47.21780993126801,119.23055614305585,10.59506790957708,4.89925861350798,132.56796407275593,35.5247792525854,43.64589922949248,30.424166367190484,25.90026853738547,43021.843676269804,289.8300989407165,90.40095487691057,23.736411820270103,River_Interpolated,1,1,6618.274888518911,4215.614575598675,1,1,1,1,1,1,0.0,0.0
63.65078030215327,48.86624655659328,120.01260639012142,9.1985241309584,7.0459823100329135,136.13209736951055,35.82756512575581,29.03583837849089,27.464250214621465,43.59934993146622,41935.26216929372,301.89710569343566,90.43680997888742,23.704837924499447,River_Interpolated,1,1,5951.732940917293,1619.4617161266888,1,1,1,1,1,1,0.0,0.0
34.77584852818103,45.37621984265671,102.23640910578841,13.179085618256112,3.8801446410259586,130.09558220876295,34.46055116136856,33.418306636031325,37.54511816942183,29.721513832158738,45622.422104538055,272.5651473043944,90.37821096894018,23.76209905750725,River_Interpolated,1,1,4564.605678478701,4446.381956152665,7,7,7,7,7,7,0.0,0.0
44.811574217016634,46.968192879293184,92.82726836601734,12.757785344110744,8.415413761788072,100.3015433276541,36.14575679313222,21.48106382803968,29.114219040214625,48.54211392265438,33227.25105637512,235.18861079303477,90.57675190675229,23.67593978260766,River_Interpolated,3,1,353.5533905932738,3138.7198823724298,1,1,1,1,1,1,0.0,0.0
37.513027748365,39.441012395756026,79.1753860663365,13.263098889487438,8.156240214328285,82.13940873802233,36.91096709361945,24.80683762688574,33.873621757426356,41.97049072889134,32073.701636175945,198.01938355371607,90.58638462071623,23.705908226050997,River_Interpolated,1,1,2694.815624490848,3654.620363320929,1,1,1,1,1,1,0.0,0.0
40.72505239190166,44.90165294612186,87.68653357478723,12.308785437340948,8.37560663937128,95.17431419390597,37.178789245548394,23.96197312059676,28.630698438974413,48.47381576733525,35233.313690735646,223.45874319800242,90.55159982029093,23.71420306307549,River_Interpolated,1,1,1221.9349409849935,2252.8107443813383,5,2,2,2,7,7,2.0,2.0
46.30621436736964,50.05967568388147,93.63541876818219,14.927706815444731,9.167053247746711,99.38906563924158,34.89591437753523,14.757700577857044,30.5431917967334,50.711415509408965,27576.724936874485,237.7279759743629,90.53875620167236,23.63580347442462,River_Interpolated,1,1,716.0001745809842,1900.8632907181936,1,1,1,1,1,1,0.0,0.0
28.21700107480682,31.871827924643238,69.00467799183484,10.876099469081472,5.912159349794473,64.47141404445195,37.33652148416704,31.472569928884727,35.77108701040238,34.29335839602589,32588.813202155474,156.96024138994375,90.541967106327,23.755677248197966,River_Interpolated,1,1,328.8236609491476,989.7127108408783,1,1,1,1,5,5,4.0,4.0
53.159062113272356,49.80741501938091,101.51664795461113,14.294471451536225,8.91549448478671,109.01699209887305,35.01934824014957,13.37587713329979,31.756094688018706,51.77412997232092,31152.09954932802,256.57708939771095,90.49995777042874,23.651055271534176,River_Interpolated,1,1,3772.6192824084437,1789.203733508289,1,1,1,1,1,1,0.0,0.0
70.16734720853934,20.085244740439425,103.80568098990197,17.260418833840244,1.8105849527007558,53.23086822480792,34.235779586071544,20.40161943519957,53.42093767956108,27.31338333142621,43200.77931095439,155.99946457806183,90.38008399665539,23.595399590853695,River_Interpolated,1,1,2363.855431281702,6628.124263319149,5,5,5,5,5,5,0.0,0.0
68.18805564134806,28.94158423831683,112.63126954491412,13.177528907174281,2.7554666700953425,84.08850983792343,34.033391863026345,49.13943042926387,28.486312626115943,21.386869985965273,40986.10692789722,208.48558832556688,90.36075930000833,23.67507025972579,River_Interpolated,1,1,964.6890690787369,3427.667756653203,5,5,5,5,5,5,0.0,0.0
64.69038153335951,23.695162678723936,102.47359630474882,12.913937035614861,1.9576137465201033,65.61095563241061,32.68320137545407,58.945279173546304,18.10787950987947,20.81510935643498,39130.44900734679,172.27205556742004,90.32321264334463,23.686653802739055,River_Interpolated,1,1,4981.277446599416,3031.733208908726,5,5,5,7,7,1,4.0,-4.0
58.05981090979571,32.02725062486427,57.11059947340624,13.18963269840023,2.742667757947474,67.82451105101367,31.03473503928565,25.179343047218417,42.97045449940964,30.296012613821567,35211.06503837558,161.31630335348842,90.27767733632696,23.833245536734534,River_Interpolated,2,1,737.923607157272,2841.7094327182713,11,11,7,5,11,1,10.0,-10.0
19.58745793761819,33.16281952285453,72.76717636493153,11.103216915157383,3.339265970322683,98.27718727483918,35.505024981619016,16.80436686365956,47.46374498047387,35.18590536370789,40181.60521165294,203.4676714667981,90.41548155493307,23.97744067562382,River_Interpolated,1,1,10459.744260736015,5510.402095128812,5,5,5,5,5,5,0.0,0.0
41.575686414698005,32.57106131218536,64.9815864538003,10.338714459628356,2.6854378467453057,94.46214359629266,33.53096874573548,16.589992991637413,47.46930577072882,35.13854903362279,40689.175800035075,199.3392686408304,90.37713603323398,23.9850298934601,River_Interpolated,1,1,8584.815810487724,4005.3284821597344,7,7,7,7,7,7,0.0,0.0
44.60124775447255,31.659024731792805,63.721074081493306,10.229376133907465,2.7183564789154104,92.76072301190644,33.33787886101385,16.715752048074805,47.240451200513995,35.26573118352771,40073.20414724415,196.92873384357765,90.38552411610566,24.01299016969902,River_Interpolated,1,1,9681.11886612286,3427.325852614543,7,7,7,7,7,7,0.0,0.0
50.351229923904,29.94837481600652,61.19484213883504,10.029701774590961,2.7652942170076065,88.75982015607897,33.010063985297144,16.90592869285871,47.074260820652256,35.28687705228327,38887.25097269409,191.08946467505118,90.38672241365875,24.10006645855737,River_Interpolated,1,1,3216.0000388681588,1394.6325680981354,1,1,1,1,5,1,0.0,0.0
21.866270200866044,30.589276110006754,71.3609503316122,11.207069942823825,3.7194606716471403,91.95202937341276,35.75073128524258,16.95887851827432,48.20988172765989,34.51913238023943,38153.57645349211,194.0246925796135,90.45302821159676,23.97863897317692,River_Interpolated,1,1,13689.235049848474,6226.556030423239,5,7,7,7,7,7,2.0,2.0
82.68289059360147,22.598185697270388,45.771003796126294,11.056111116698233,2.5429006961478615,43.63193359183371,31.414553432092987,27.76587471810448,43.270864885520346,28.49981104354054,28124.185040500353,123.29701833091697,90.11071454392884,23.973046917929135,River_Interpolated,1,1,2515.3590697950067,6433.627476004497,5,5,5,5,7,5,0.0,0.0
85.74810850721975,21.386736262004284,43.87456474877709,10.163169717893322,2.6128241758669257,44.84004730948178,31.545231222431447,24.737068765482665,44.87924925870097,29.90976040424742,28391.678911905565,124.82345584100065,90.16623566388898,23.909936580132715,River_Interpolated,1,1,575.8146403140511,683.8539683294965,5,5,5,1,5,1,4.0,-4.0
60.74283995671779,33.26764328532202,57.59092469953713,16.393170965532658,2.1093116816872604,41.98599438774486,31.063460941293364,45.81826481423872,30.912655072136513,22.487462854231506,26601.21807818852,122.71666043915852,90.26549464453714,23.784514769575274,River_Interpolated,1,1,1037.123425634577,1200.2603884157804,7,7,7,7,7,7,0.0,0.0
14.086191343389554,40.108601341556145,77.08708684419543,11.803912808771308,2.5618454985725476,114.8211481949323,34.65008950444822,15.876783705561444,46.58577315505879,36.92593399774123,45721.278087697494,229.46048175663583,90.3813300746698,23.860806380455756,River_Interpolated,1,1,4364.809560565042,2862.1724703448604,1,1,1,1,1,1,0.0,0.0
10.779594364779001,33.39113980524948,67.90600225546082,10.41557678954026,2.2611847069083773,80.69576790037291,34.846871618378266,29.55830549683739,37.91014407110047,32.62239809260996,38101.296131075724,169.52262325900654,90.41747871752155,23.801690367836326,River_Interpolated,1,1,9252.161909521472,6082.968025561206,1,1,1,1,1,1,0.0,0.0
68.23531363373002,43.6895125316243,126.35505504993166,11.573990797541375,4.472677404440533,129.72668441101493,35.30501007361719,54.1108270744375,24.927335550320905,19.68745120301834,41922.681450613854,290.28257296544547,90.33699306520523,23.71301634890718,River_Interpolated,1,1,3762.583055561697,3273.0194392945486,7,7,7,5,7,7,0.0,0.0
35.88880118965592,38.377692069583546,71.44064765163046,16.653498790394313,2.515694310110782,84.55776486161422,32.006067820489534,32.76167629937567,37.418985506412994,30.64439865014966,37096.843060138366,188.58192963736886,90.29505265084686,23.780919876915984,River_Interpolated,1,1,644.3261984429936,3863.490973200274,5,5,5,5,5,5,0.0,0.0
73.32611672164197,28.33319165560945,114.02809375723743,15.138354672382393,3.127771109448614,81.8440540069252,34.43575138593544,21.770891579631257,47.178399794780766,31.666024608076615,43789.32157736713,208.4922681291523,90.40210056559015,23.657495228947038,River_Interpolated,1,1,1217.7078877957554,3790.4691332340385,5,1,5,5,5,7,2.0,2.0
69.47808600530618,36.10630578356529,119.41299385456286,12.078419034998637,3.6051237300926364,106.43163686101796,34.54328236270528,55.48872611494664,23.304219942271292,19.633506328496793,40777.13687535547,248.7795328571614,90.33699306520523,23.697837913234622,River_Interpolated,1,1,4429.32345285372,4882.23821622829,5,5,5,5,5,5,0.0,0.0
61.096189172483804,27.44115816219156,71.44184084903681,17.669998524332705,1.5951222554762503,43.95384007095601,31.722629463142614,58.399431334268684,23.101642089463947,17.358244304998216,29669.578111638963,128.9843893861377,90.18381069466773,23.692645290504537,River_Interpolated,1,1,4609.128171357356,9679.012410881598,5,5,5,5,5,5,0.0,0.0
75.83486932002029,23.050418436735665,48.4521879116162,9.02703602651959,2.7359396360145665,63.29415035352053,32.367099579242236,18.482438634117138,47.35403255800467,33.74204696668815,32527.31167249709,152.30439468100974,90.27108669978493,23.919922393075186,River_Interpolated,1,1,3999.062390110962,2507.0525523012075,2,2,2,7,2,2,0.0,0.0
43.005103968425196,32.21303472971664,63.813461462577244,10.33621049593479,2.635859523424749,90.20986697586594,33.58928677068872,16.352208520038808,48.67620289125433,34.17043872188506,40389.591290292454,192.5612438489291,90.30903278896632,23.90833885006192,River_Interpolated,1,1,2452.708961536203,2028.623301650654,7,7,7,7,7,7,0.0,0.0
24.021710188125937,28.221809618801533,69.90274640704413,11.312363475129104,4.055979166148545,85.23506560409679,36.02093209043314,17.052385725681702,49.195234377038254,33.657988803950055,36249.60701289438,183.88208891687782,90.47699416265868,23.948282101831808,River_Interpolated,1,1,10132.327595375113,6800.045955727064,5,5,5,5,5,11,6.0,6.0
58.02809650658892,27.160181698960393,57.61947343924865,10.053253650776773,2.8718582429375785,80.47775436039716,32.18318932483083,15.381700431484493,50.078463902425995,33.71162827902049,38477.662294655835,178.766674199408,90.28686428423404,23.864800705632746,River_Interpolated,1,1,4335.41015937362,2317.3597584319964,7,7,7,7,7,7,0.0,0.0
90.56349745820816,19.767786751640724,41.18760256606579,8.277467717207811,2.66117764546732,50.513512318267,32.345472872952456,21.60591147803032,44.103553290034355,34.137709723371266,27526.521606801965,132.8986142073697,90.2435258560637,23.91912352803979,River_Interpolated,1,3,2740.951021087389,425.73465914816006,1,1,1,1,1,1,0.0,0.0
79.10518877238437,24.30710778381072,47.213664070778144,12.177650289110355,2.5113203391514287,40.3499311455292,30.938027833615095,29.482783382796324,43.56381371019597,26.021712359656842,28777.470346697173,118.54576076956627,90.17781920690226,23.840035889535415,River_Interpolated,1,1,3794.444952822481,6824.702374462933,2,5,5,7,5,5,3.0,3.0
83.09559993610884,54.31127893062195,142.21037566999848,8.762587304955295,7.917072221962332,168.45423483050706,34.7020747621415,13.967665150714765,29.962781555267217,55.20264053350499,45681.25549733107,368.3267335583207,90.45662310425604,23.67746685483198,River_Interpolated,1,2,4604.142156797507,775.1007998963747,1,1,1,1,1,1,0.0,0.0
56.63389046840215,45.96553715153184,122.79111721420294,11.640411063015923,4.570936168158719,140.3700544353437,35.13119485948934,44.51654327214073,30.062545874959035,25.08500017291881,44256.36408045601,302.92351560210386,90.37833433078706,23.742973787734595,River_Interpolated,1,1,4282.303702448018,3887.520096411078,7,7,7,7,7,7,0.0,0.0
77.53726999992745,40.22234766592785,128.9951278633185,11.654739564681144,5.038690005352936,123.73084533318817,34.582627808639465,26.042802039765526,35.70512967023869,37.942356799404614,44441.929274828435,284.9658445611794,90.41188666227377,23.679064584902775,River_Interpolated,1,1,2625.267843478071,2131.0575426299497,7,7,7,7,7,5,2.0,-2.0
63.949544610392785,44.215853415160396,122.40954029581069,12.311153215037045,4.3495720526651676,128.23990250708383,35.1692974857403,50.77982430908768,27.615601029210385,20.602477953556853,42500.447509401536,285.55485597476763,90.33716408721754,23.731339430621354,River_Interpolated,1,1,1737.6798468072304,1270.642062108759,1,7,7,7,7,7,6.0,6.0
64.14490175298891,29.26845104765507,78.90568385328251,19.218118155000003,1.5837095367093932,56.10662774311565,32.74802663688948,61.078790392239284,22.428312695911075,12.365943417512396,35412.63066353295,152.4776018077952,90.2923983353591,23.695526829134593,River_Interpolated,1,1,2170.325436426528,3052.3812425711176,2,2,2,1,1,2,0.0,0.0
66.7751813651475,31.612171596909132,54.778808953708584,15.859165972777514,2.102213625412084,37.36081140046952,30.899296869566527,46.01183829876037,30.884469847907752,21.44832232195906,26020.179526434214,115.64039264203495,90.21254201026966,23.79285623801393,River_Interpolated,1,1,764.1375857788962,2428.2195123176157,7,2,7,7,2,7,0.0,0.0
87.99664197398764,20.393092127033988,42.560917076575514,9.509507176210251,2.6647117377490623,45.79554589233738,31.64553690980774,22.486202977454735,46.14849331386688,30.929854916810356,28613.198835324245,126.05525332032165,90.19607976603784,23.893651382521018,River_Interpolated,1,1,1553.4739296171017,2419.969008066012,5,5,5,5,5,5,0.0,0.0
